itemid,shopid,productname,image,currency,stock,status,sold,historical_sold,liked_count,view_count,catid,cmt_count,flag,cb_option,item_status,price,price_before_discount,show_discount,raw_discount,discount,tier_variations,tier_variations_type,tier_variations_count,rating_avg,rating_total,rating_count,rating_count_with_context,rating_count_with_image,item_type,is_on_flash_sale,show_free_shipping,shopee_verified,product_url,snapshot_date,row_id
11136627808,65589552,"Đồng Hồ Samsung Galaxy Galaxy Watch4 Classic Bluetooth (46mm)",13139b669e77d4bf86368bd672bd9734,VND,100,1,0,0,8,1372,100013,0,268959744,0,normal,899000000000,0,0,0,NULL,"Chính hãng",Hàng,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Đồng-Hồ-Samsung-Galaxy-Galaxy-Watch4-Classic-Bluetooth-(46mm)-i.65589552.11136627808,2021-09-05,543628
11027142579,65589552,"Điện Thoại Samsung Galaxy Z Fold3 5G 256GB",4dc1efe3e1ed2d1bf7e98ea3b17d1f5e,VND,51,1,0,0,82,19255,100013,0,268959746,0,normal,4199000000000,0,0,0,NULL,"Đen Phantom, Bạc Phantom, Xanh Phantom",Name,3,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Fold3-5G-256GB-i.65589552.11027142579,2021-09-05,543629
10927145927,65589552,"Điện Thoại Samsung Galaxy Z Flip3 5G 128GB",102cba0e65ed2c208edc75f64ad35399,VND,20,1,0,0,124,19595,100013,0,268959744,0,normal,2499000000000,0,0,0,NULL,"Đen Phantom, Kem Ivory, Xanh Phantom, Tím Lilac",Name,4,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Flip3-5G-128GB-i.65589552.10927145927,2021-09-05,543630
10527143024,65589552,"Điện Thoại Samsung Galaxy Z Flip3 5G 256GB",26121dd5ea8d46316637d9337900e956,VND,29,1,0,0,126,16197,100013,0,268959744,0,normal,2699000000000,0,0,0,NULL,"Đen Phantom, Kem Ivory, Xanh Phantom, Tím Lilac",Name,4,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Flip3-5G-256GB-i.65589552.10527143024,2021-09-05,543631
10118495212,65589552," [Nhập ELSAMHOT giảm 5%] Smart Tivi Samsung Crystal UHD 4K 43 inch UA43AU7700KXXV - Miễn phí lắp đặt",44c986abd8d0278beaddcbfb2b6b511a,VND,9,1,0,0,5,1668,100010,0,268959744,0,normal,1249900000000,1440000000000,13,13,13%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/-[Nhập-ELSAMHOT-giảm-5%]-Smart-Tivi-Samsung-Crystal-UHD-4K-43-inch-UA43AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.10118495212,2021-09-05,543632
9874613460,65589552," Smart Tivi Samsung 4K UHD 50 Inch UA50AU7000KXXV - Miễn Phí Lắp Đặt",1e8cf473b3c946764d6694279af7bfe9,VND,25,1,0,0,7,3264,100010,0,268959746,0,normal,1519900000000,1740000000000,13,13,13%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/-Smart-Tivi-Samsung-4K-UHD-50-Inch-UA50AU7000KXXV---Miễn-Phí-Lắp-Đặt-i.65589552.9874613460,2021-09-05,543633
9680510313,65589552,"Đồng Hồ Galaxy Watch3 Bluetooth (41mm)",ae1224186da14edd8c481d75aa54edf4,VND,88,1,0,0,41,7960,100013,0,268959746,0,normal,479000000000,949000000000,50,50,50%,"Đen, Mystic Bronze",Màu,2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Đồng-Hồ-Galaxy-Watch3-Bluetooth-(41mm)-i.65589552.9680510313,2021-09-05,543634
9578319724,65589552," [Nhập ELSAMHOT giảm 5%] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55AU7700KXXV - Miễn phí lắp đặt",d677a7215b29caeb10f87d89028f6c38,VND,11,1,0,0,4,1985,100010,0,268959744,0,normal,1691000000000,2090000000000,19,19,19%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/-[Nhập-ELSAMHOT-giảm-5%]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.9578319724,2021-09-05,543635
7297413303,65589552,"Điện thoại Samsung Galaxy A22 (6GB/128GB)",4c4c8c008cd05ddfbba354a98b52e073,VND,300,1,0,0,25,5901,100013,0,268959744,0,normal,509000000000,589000000000,14,14,14%,"Xanh Lá, Tím, Đen",Name,3,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Điện-thoại-Samsung-Galaxy-A22-(6GB/128GB)-i.65589552.7297413303,2021-09-05,543636
5994599596,65589552," [Nhập ELSAMHOT giảm 5%] Smart Tivi Samsung Crystal UHD 4K 50 inch UA50AU7700KXXV - Miễn phí lắp đặt",aac77002236fb72b84e45aad9e9b4192,VND,54,1,0,0,24,9066,100010,0,268959744,0,normal,1389900000000,1790000000000,22,22,22%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/-[Nhập-ELSAMHOT-giảm-5%]-Smart-Tivi-Samsung-Crystal-UHD-4K-50-inch-UA50AU7700KXXV---Miễn-phí-lắp-đặt-i.65589552.5994599596,2021-09-05,543637
3088243395,65589552,"Điện Thoại Samsung Galaxy Z Fold3 5G 512GB",e7d0d4cc94a2f0f496c2347ed1f2bbad,VND,6,1,0,0,42,5397,100013,0,268959744,0,normal,4499000000000,0,0,0,NULL,"Đen Phantom, Bạc Phantom, Xanh Phantom",Name,3,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-Z-Fold3-5G-512GB-i.65589552.3088243395,2021-09-05,543638
7772206842,53452181,"Đồng hồ thông minh Xiaomi Mi Watch Lite - GPS/1.4" LCD Touch/Bluetooth 5.1",4e430fb83acd0a05f1c17bf82267852e,VND,3,1,17,1483,1699,10290,100013,668,268435456,0,normal,199000000000,0,0,0,NULL,"Black, White, Blue, Green, Pink",Color,5,4.866766467065868,668,"668, 9, 1, 9, 32, 617",330,267,0,0,0,0,"https://shopee.vn/Đồng-hồ-thông-minh-Xiaomi-Mi-Watch-Lite---GPS/1.4"-LCD-Touch/Bluetooth-5.1-i.53452181.7772206842",2021-09-05,545023
4317758666,53452181,"Pin Sạc Dự Phòng Xiaomi Redmi 10000mAh VXN4286GL - Hàng Chính Hãng",f0d7c3d43bc91e8c584408b0bd60efcd,VND,39,1,25,2874,931,5992,100013,1255,268435458,0,normal,29900000000,0,0,0,NULL,,,1,4.865338645418326,1255,"1255, 19, 9, 9, 48, 1170",618,500,0,0,1,0,https://shopee.vn/Pin-Sạc-Dự-Phòng-Xiaomi-Redmi-10000mAh-VXN4286GL---Hàng-Chính-Hãng-i.53452181.4317758666,2021-09-05,545024
6760604936,53452181,"Pin Sạc Dự Phòng Xiaomi Gen 3 Version 2019 Polymer 10000mAh Tích Hợp Cổng Type-C",fa6c9c7456c363c8e836e6cd84519d9f,VND,12,1,41,1087,455,6813,100013,463,268435458,0,normal,49000000000,0,0,0,NULL,"Đen Xanh, Bạc",Màu,2,4.842332613390929,463,"463, 12, 1, 6, 10, 434",243,200,0,0,1,0,https://shopee.vn/Pin-Sạc-Dự-Phòng-Xiaomi-Gen-3-Version-2019-Polymer-10000mAh-Tích-Hợp-Cổng-Type-C-i.53452181.6760604936,2021-09-05,545025
10214585155,53452181,"Điện Thoại Xiaomi POCO M3 64GB - Hàng Chính Hãng",b00ff4037cb1c50ff8a4ebaaaaefbef0,VND,58,1,947,1924,815,236695,100013,350,268959746,0,normal,399000000000,0,0,0,NULL,"Xanh , Đen, Vàng","Màu Sắc",3,4.919540229885057,350,"350, 3, 1, 0, 13, 333",165,118,0,0,1,0,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-64GB---Hàng-Chính-Hãng-i.53452181.10214585155,2021-09-05,545026
2121052372,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro",911778718c3e3ac6c5b04e10e3e49e45,VND,3,1,0,386,643,2810,100010,139,268959744,0,normal,489000000000,0,0,0,NULL,,,1,4.719424460431655,139,"139, 7, 0, 3, 5, 124",60,45,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-i.53452181.2121052372,2021-09-05,545027
3967410810,53452181,"Pin sạc dự phòng Xiaomi Fast Charge Redmi 18W/20000MAH - Hàng Chính Hãng",8d2e4744da0dc7d7a5970a46d3ecbdfb,VND,47,1,44,236,217,7391,100013,115,268435458,0,normal,49000000000,0,0,0,NULL,"Màu Đen","Phân loại",1,4.913043478260869,115,"115, 1, 1, 0, 3, 110",55,49,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-Fast-Charge-Redmi-18W/20000MAH---Hàng-Chính-Hãng-i.53452181.3967410810,2021-09-05,545028
7393062337,53452181,"Điện Thoại Xiaomi POCO M3 128GB - Hàng Chính Hãng",dc365b78268b886d66f467f5b168f785,VND,100,1,138,315,274,31860,100013,100,268959746,0,normal,449000000000,0,0,0,NULL,"Xanh, Đen, Vàng","Màu Sắc",3,4.85,100,"100, 2, 1, 1, 2, 94",62,50,0,0,1,0,https://shopee.vn/Điện-Thoại-Xiaomi-POCO-M3-128GB---Hàng-Chính-Hãng-i.53452181.7393062337,2021-09-05,545029
9447070756,53452181,"Vòng Đeo Tay Thông Minh Mi Band 6",9d3c39e7a2f9470dcf951489955ab521,VND,9,1,32,159,240,10914,100013,73,268435458,0,normal,129000000000,0,0,0,NULL,,,1,4.821917808219178,73,"73, 2, 1, 0, 2, 68",47,36,0,0,1,0,https://shopee.vn/Vòng-Đeo-Tay-Thông-Minh-Mi-Band-6-i.53452181.9447070756,2021-09-05,545030
3516435008,53452181,"Máy lọc không khí Xiaomi 3H EUFJY4031GL - Chính hãng",0d5630bd65230c541969f8d80e773645,VND,5,1,0,197,430,1236,100010,65,268959746,0,normal,299900000000,399900000000,25,25,25%,,,1,4.671875,64,"64, 3, 0, 2, 5, 54",34,26,0,1,1,0,https://shopee.vn/Máy-lọc-không-khí-Xiaomi-3H-EUFJY4031GL---Chính-hãng-i.53452181.3516435008,2021-09-05,545031
6863138901,53452181,"Robot hút bụi Xiaomi Vacuum Mop Pro SKV4109GL - Hàng chính hãng",3a76476b196e7840ee28e9354acefe84,VND,17,1,1,64,150,1365,100010,21,268959744,0,normal,999000000000,0,0,0,NULL,"SKV4110GL Màu Trắng, SKV4109GL Màu Đen",Màu,2,5,21,"21, 0, 0, 0, 0, 21",10,6,0,0,0,0,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-Pro-SKV4109GL---Hàng-chính-hãng-i.53452181.6863138901,2021-09-05,545032
6125794615,53452181,"Robot hút bụi Xiaomi Vacuum Mop SKV4093GL - Hàng chính hãng",29a2c8f2626b66d0b94a307f6de64570,VND,3,1,2,90,193,1572,100010,41,268959746,0,normal,749000000000,0,0,0,NULL,,,1,4.878048780487805,41,"41, 0, 1, 1, 0, 39",19,12,0,0,1,0,https://shopee.vn/Robot-hút-bụi-Xiaomi-Vacuum-Mop-SKV4093GL---Hàng-chính-hãng-i.53452181.6125794615,2021-09-05,545033
9754801058,53452181,"Camera IP Mi Home 360 Độ 2K Xiaomi, Trắng (BHR4457GL) - Hàng Chính Hãng",e49c9ab00b2b512010e7978c2292ea16,VND,11,1,4,65,73,2301,100635,22,268435458,0,normal,107900000000,140000000000,23,23,23%,,,1,4.545454545454546,22,"22, 1, 1, 1, 1, 18",14,11,0,0,1,0,"https://shopee.vn/Camera-IP-Mi-Home-360-Độ-2K-Xiaomi,-Trắng-(BHR4457GL)---Hàng-Chính-Hãng-i.53452181.9754801058",2021-09-05,545034
8910955015,53452181,"Pin sạc dự phòng Xiaomi 10000mAh Wireless Essential/ Trắng (White) (VXN4294GL)",91e0eb642daca960f50395ed2ee3245f,VND,2,1,0,22,78,1324,100013,11,268435458,0,normal,69000000000,0,0,0,NULL,,,1,4.818181818181818,11,"11, 0, 0, 0, 2, 9",3,1,0,0,1,0,https://shopee.vn/Pin-sạc-dự-phòng-Xiaomi-10000mAh-Wireless-Essential/-Trắng-(White)-(VXN4294GL)-i.53452181.8910955015,2021-09-05,545035
6655311826,53452181,"Sạc Không Dây Xiaomi Mi Wireless Charging Pad 10W (Global Version) - Hàng Chính Hãng",b31facb0acfa4a37c593a01f74bb3cf9,VND,12,1,0,17,91,2132,100013,6,268435456,0,normal,39000000000,0,0,0,NULL,,,1,5,6,"6, 0, 0, 0, 0, 6",2,2,0,0,0,0,https://shopee.vn/Sạc-Không-Dây-Xiaomi-Mi-Wireless-Charging-Pad-10W-(Global-Version)---Hàng-Chính-Hãng-i.53452181.6655311826,2021-09-05,545036
11913337230,53452181,"Tai nghe Xiaomi True Wireless Earbuds Basic 2",6a3d7b294289603d4d684eb50fc0a4b8,VND,62,1,14,31,60,5529,100535,11,268435458,0,normal,69000000000,0,0,0,NULL,,,1,4.363636363636363,11,"11, 1, 0, 1, 1, 8",6,4,0,0,1,0,https://shopee.vn/Tai-nghe-Xiaomi-True-Wireless-Earbuds-Basic-2-i.53452181.11913337230,2021-09-05,545037
6891184607,53452181,"Camera Hành Trình Xiaomi Mi Dash Cam 1S - Hàng chính hãng .",995878f93c6a3139c5e84e564ccbdfc7,VND,4,1,0,4,67,3948,100640,3,268435458,0,normal,99900000000,199000000000,50,50,50%,,,1,5,3,"3, 0, 0, 0, 0, 3",0,0,0,1,1,0,https://shopee.vn/Camera-Hành-Trình-Xiaomi-Mi-Dash-Cam-1S---Hàng-chính-hãng-.-i.53452181.6891184607,2021-09-05,545038
11703888714,53452181,"Bộ Phát Wifi Xiaomi Router 4A Giga Version, Trắng (DVB4224GL) - Hàng Chính Hãng",50f041702eaef6cd4db35c1754518a6c,VND,69,1,0,6,22,662,100644,3,268435458,0,normal,63900000000,79000000000,19,19,19%,,,1,5,3,"3, 0, 0, 0, 0, 3",0,0,0,0,1,0,"https://shopee.vn/Bộ-Phát-Wifi-Xiaomi-Router-4A-Giga-Version,-Trắng-(DVB4224GL)---Hàng-Chính-Hãng-i.53452181.11703888714",2021-09-05,545039
9462227072,53452181,"Thiết Bị Đo Nhiệt Độ Và Độ Ẩm Xiaomi Mi Temperature And Humidity Monitor 2 (NUN4126GL)",1c44386ecb070d9809a4ee786d7ad1d0,VND,17,1,3,16,39,1693,100636,9,268435458,0,normal,19000000000,0,0,0,NULL,,,1,3.4444444444444446,9,"9, 2, 1, 1, 1, 4",6,3,0,0,1,0,https://shopee.vn/Thiết-Bị-Đo-Nhiệt-Độ-Và-Độ-Ẩm-Xiaomi-Mi-Temperature-And-Humidity-Monitor-2-(NUN4126GL)-i.53452181.9462227072,2021-09-05,545040
7654763931,53452181,"Robot Hút Bụi Mi Robot Vacuum-Mop Essential",eb1ac687c9fdfdaac642fe8b895c507e,VND,16,1,0,27,139,1336,100010,10,268959746,0,normal,599000000000,0,0,0,NULL,,,1,4.2,10,"10, 2, 0, 0, 0, 8",5,3,0,0,1,0,https://shopee.vn/Robot-Hút-Bụi-Mi-Robot-Vacuum-Mop-Essential-i.53452181.7654763931,2021-09-05,545041
7090658414,53452181,"Dây Cáp Xiaomi  Type-C To Lightning 1M (BHR4421GL)",19b9ad8a016515bc32f34e86740fe033,VND,24,1,0,5,25,1073,100013,1,268435458,0,normal,29000000000,0,0,0,NULL,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,1,0,https://shopee.vn/Dây-Cáp-Xiaomi--Type-C-To-Lightning-1M-(BHR4421GL)-i.53452181.7090658414,2021-09-05,545042
9740888575,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro H",34a45bda4efe597647c1b5171215650d,VND,1,1,0,3,27,661,100010,1,268959744,0,normal,899000000000,0,0,0,NULL,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-H-i.53452181.9740888575,2021-09-05,545043
10903890409,53452181,"Router Wifi 6 Xiaomi AX1800 (DVB4258GL) - Hàng Chính Hãng",01b4908ba3ad9423121efe85a83f065f,VND,23,1,1,4,31,856,100644,0,268435458,0,normal,119900000000,149000000000,20,20,20%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Router-Wifi-6-Xiaomi-AX1800-(DVB4258GL)---Hàng-Chính-Hãng-i.53452181.10903890409,2021-09-05,545044
8840893153,53452181,"Máy Hút Bụi Xiaomi Vacuum Cleaner Mini",8a00b58ab27e1780349994aea77ace62,VND,4,1,0,4,56,3215,100010,0,268435458,0,normal,149000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Máy-Hút-Bụi-Xiaomi-Vacuum-Cleaner-Mini-i.53452181.8840893153,2021-09-05,545045
11308490000,53452181,"Sạc Điện (Car USB Charger) Mi 37W Dual-Port Car Charger / Black (Đen - GDS4147GL)",7bd23d6582060539c4f9d9a586394cb9,VND,27,1,0,3,3,250,100640,0,268435458,0,normal,29000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Sạc-Điện-(Car-USB-Charger)-Mi-37W-Dual-Port-Car-Charger-/-Black-(Đen---GDS4147GL)-i.53452181.11308490000,2021-09-05,545046
10708488096,53452181,"ĐẦU SẠC (ADAPTER) XIAOMI MI 65W FAST CHARGER WITH GAN TECH EU /WHITE (TRẮNG)",e20440608fcd4c6adf9185e6a87fb175,VND,20,1,0,0,10,1276,100013,0,268435458,0,normal,89000000000,0,0,0,NULL,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/ĐẦU-SẠC-(ADAPTER)-XIAOMI-MI-65W-FAST-CHARGER-WITH-GAN-TECH-EU-/WHITE-(TRẮNG)-i.53452181.10708488096,2021-09-05,545047
2955229876,53452181,"Bộ Phát Wifi Xiaomi - Mi Router 4A - Trắng - Hàng Chính Hãng",75b533511b7722832359413dd0a6167f,VND,85,1,0,2,9,42,100013,2,268435456,0,normal,40900000000,49000000000,17,17,17%,,,1,4.5,2,"2, 0, 0, 0, 1, 1",1,0,0,0,0,0,https://shopee.vn/Bộ-Phát-Wifi-Xiaomi---Mi-Router-4A---Trắng---Hàng-Chính-Hãng-i.53452181.2955229876,2021-09-05,545048
7920741913,230954155,"Xe máy điện VinFast Ludo",c71e0a97e0236c7ca7f1350ebad34f47,VND,1000,1,0,68,222,2433,100641,23,524288,0,normal,1290000000000,0,0,0,NULL,"Blue, Dark Blue, Grey, Red, White","Màu sắc",5,4.695652173913044,23,"23, 1, 1, 0, 0, 21",14,10,0,0,0,0,https://shopee.vn/Xe-máy-điện-VinFast-Ludo-i.230954155.7920741913,2021-09-05,549028
7920742618,230954155,"Xe máy điện VinFast Klara S - Tinh hoa thiết kế ý",adf1db7a58e09aa0a8a8827095e765c3,VND,2399,1,0,111,234,2040,100641,36,524288,0,normal,3990000000000,0,0,0,NULL,"Ghi xám, Đen mờ, Đỏ, Trắng, Ghi xám., Xám, Xanh, Đen bóng","Màu sắc",8,3.9722222222222223,36,"36, 7, 2, 0, 3, 24",21,12,0,0,0,0,https://shopee.vn/Xe-máy-điện-VinFast-Klara-S---Tinh-hoa-thiết-kế-ý-i.230954155.7920742618,2021-09-05,549029
5220740339,230954155,"Xe điện Vinfast Impes",13f47dcf9115a7d7666b7ea6b1f35650,VND,1000,1,0,40,201,1643,100641,18,524290,0,normal,1490000000000,0,0,0,NULL,"Blue, Dark Blue, Gray, Red, White","Màu sắc",5,4.588235294117647,17,"17, 1, 0, 1, 1, 14",10,5,0,0,1,0,https://shopee.vn/Xe-điện-Vinfast-Impes-i.230954155.5220740339,2021-09-05,549030
